VideoId,Label
qj27,15 0 2 18 12 11 7 53 17 163
qP27,14 0 1 2 12 5 17 7 19 16
M427,15 18 43 2 60 101 59 11 76 0
ZA27,5 16 1 0 15 25 6 35 11 7
f227,0 1 17 12 15 19 35 6 5 16
jP27,12 195 0 15 49 21 18 11 5 23
IQ27,0 12 2 11 15 7 19 1 18 17
rY27,0 1 7 2 35 17 19 12 36 5
w327,2 17 19 7 48 0 15 1 5 12
3Z27,15 18 26 1 21 11 0 23 2 7
nf27,5 16 15 49 14 84 18 4 6 405
oC27,0 8 6 12 3 1 13 4 2 15
lz27,21 15 26 23 12 49 11 304 18 24
4j27,6 8 3 4 13 15 10 71 5 66
Gm27,11 15 18 2 7 12 126 17 220 49
Xd27,8 6 3 4 13 0 12 2 5 7
UE27,14 5 16 6 15 18 8 66 49 11
zM27,16 5 8 15 11 0 26 6 1 21
En27,2 7 19 17 3 4 15 0 6 9
Jm27,5 26 16 15 11 6 466 18 8 49
857f,1 0 35 2 36 19 7 17 12 287
sS7f,2 7 208 75 15 11 745 18 13 83
vr7f,15 18 11 2 178 59 7 1 0 22
6c7f,5 14 1 0 16 19 17 15 35 4
AI7f,9 4 1 0 10 37 13 2 15 26
at7f,0 5 1 12 16 17 19 2 15 6
y87f,0 1 5 16 6 12 4 3 35 19
e67f,4 33 13 28 78 38 86 257 9 10
dH7f,5 0 14 49 8 15 16 12 6 18
Ht7f,11 15 2 0 7 18 1 26 20 12
cF7f,11 18 15 2 7 20 22 49 21 88
Bc7f,4 0 13 1 164 12 3 842 33 15
YH7f,11 18 15 13 8 4 6 20 9 10
ge7f,3 6 4 8 13 10 9 5 12 16
YA7f,11 0 12 15 2 7 20 195 5 8
hm7f,14 5 6 4 0 16 15 66 3 8
Tc7f,4 3 6 13 9 10 5 28 8 33
Ov7f,15 11 18 0 2 8 12 13 4 6
0U7f,4 3 10 13 9 6 14 28 8 15
sh7f,4 13 10 9 3 15 6 41 28 18
Nl7f,1 0 35 25 16 17 36 19 7 42
Ba7f,0 12 5 2 4 19 15 6 1 14
mR7f,4 13 3 6 9 14 10 5 8 15
e77f,3 4 6 1 13 0 5 8 15 16
767f,4 3 13 6 10 9 28 38 33 8
jM7f,50 65 15 39 11 1 18 256 493 21
K67f,8 6 4 0 15 3 5 14 2 13
P37f,3 6 13 4 15 18 2 9 10 11
KD7f,4 13 3 10 6 9 8 54 28 33
YK7f,2 17 7 19 15 129 12 18 4 639
rq7f,39 50 65 15 11 18 256 66 503 493
PH7f,11 15 49 50 18 26 8 65 21 6
MM7f,9 4 10 13 3 6 18 15 37 2
9Q7f,1 0 15 17 35 36 16 19 14 5
kh7f,2 11 7 15 18 62 26 21 49 5
DE7f,18 15 238 366 274 43 2 4 59 60
2R7f,8 6 0 15 4 3 11 18 12 10
CO7f,0 18 15 1 4 13 6 9 8 5
tF7f,4 10 3 9 6 13 8 28 38 33
pS7f,0 1 15 42 35 11 7 19 8 17
er7f,4 13 8 12 0 6 3 164 175 33
Ir7f,2 7 8 17 15 0 12 19 5 11
A17f,5 16 1 4 0 11 6 15 9 13
5E7f,4 6 3 13 10 8 9 33 28 38
6Y7f,1 0 15 5 11 39 49 66 50 6
2J7f,5 16 1 0 14 6 15 84 35 81
wD7f,0 15 2 12 7 1 11 18 19 17
K47f,2 64 18 7 425 26 15 12 11 113
oj7f,1 0 16 5 4 35 6 8 3 25
9T7f,0 1 5 4 3 15 13 6 8 18
la7f,0 1 23 21 15 11 24 200 74 2
fq7f,2 15 11 18 7 17 12 5 19 0
tB7f,0 1 5 12 35 19 2 81 17 27
Jx7f,2 13 77 56 45 137 4 51 9 6
eM7f,0 12 15 2 226 8 11 18 19 6
iC7f,3 6 4 8 13 10 9 28 1 38
Eg7f,5 1 15 16 0 2 18 12 25 35
et7f,1 0 36 35 27 15 42 7 12 5
wB7f,1 15 0 11 16 21 5 26 2 12
n37f,0 12 8 4 15 6 13 19 18 3
Vv7f,11 22 20 8 6 13 32 29 2 15
sl7f,0 1 61 6 8 5 3 14 16 27
Gx7f,21 23 24 0 1 73 11 15 5 2
zn7f,0 1 5 12 35 2 7 17 19 16
Ut7f,0 1 27 139 15 42 21 2 5 7
4b7f,0 12 1 2 7 27 5 11 6 15
aw7f,2 7 11 17 15 0 1 19 26 18
J97f,6 8 3 4 13 10 15 0 18 11
HJ7f,0 1 27 23 21 35 106 5 15 12
Of7f,15 18 43 11 2 59 4 9 0 60
Xy7f,4 9 13 10 6 3 18 15 11 14
He7f,4 10 9 13 3 8 6 351 97 15
MF7f,0 1 23 21 27 63 15 24 36 73
Vh7f,0 1 7 15 27 23 2 21 16 35
R57f,1 0 16 5 35 42 15 8 6 11
XR7f,7 2 19 17 15 5 48 18 16 13
CQ7f,12 0 2 15 17 7 19 11 18 52
2G7f,1 0 5 16 27 35 15 11 7 81
GI7f,17 19 2 0 12 15 6 143 30 3
Qb7f,4 13 3 6 9 28 10 8 33 38
tZ7f,4 13 6 31 3 15 10 0 47 9
6f7f,4 10 3 13 9 6 8 28 18 15
OQ7f,4 3 13 6 10 9 28 8 38 15
lD7f,1 0 27 35 23 21 36 11 15 5
c57f,11 15 2 7 18 26 4 62 9 1
Tt7f,26 15 11 66 18 39 50 13 8 49
Fw7f,1 0 36 35 7 15 27 42 17 2
tm7f,3 4 6 13 10 9 8 28 38 15
wQ7f,2 7 11 15 75 62 18 13 17 64
Ii7f,15 18 0 8 6 12 87 333 365 2
OF7f,8 6 15 3 18 4 49 66 13 12
bV7f,0 1 35 42 27 15 7 36 17 19
Nz7f,0 1 17 7 19 2 5 15 16 35
tW7f,1 0 35 36 16 27 15 5 7 17
Pb7f,0 1 306 42 23 27 15 11 6 21
yI7f,0 12 2 15 19 7 17 1 13 18
Dd7f,0 1 35 36 12 27 15 16 19 42
hi7f,15 1 18 49 0 5 13 41 16 4
v67f,4 5 10 13 9 3 6 18 15 8
2o7f,1 0 27 21 15 23 36 7 35 6
Cs7f,9 10 4 13 3 15 6 34 0 2
GU7f,6 4 3 8 13 10 9 28 33 38
wn7f,8 6 3 4 13 10 0 66 15 11
Le7f,3 4 6 13 10 9 8 28 33 38
SF7f,1 0 5 16 35 2 19 12 26 15
nN7f,39 50 13 65 121 233 10 156 4 393
B17f,10 9 4 13 6 3 18 34 15 8
A47f,11 20 22 29 15 32 18 13 6 8
6s7f,2 15 18 76 13 12 17 11 4 9
0I7f,15 18 26 11 0 60 66 2 7 50
vR7f,1 0 35 16 25 5 4 42 15 6
Bw7f,15 18 2 60 11 7 43 0 12 49
Yo7f,4 9 13 10 3 2 6 8 15 18
7x7f,1 0 15 21 11 26 2 7 23 18
rZ7f,18 15 2 11 43 60 9 4 101 286
LZ7f,8 6 3 4 13 10 9 18 15 2
Hw7f,0 1 19 12 35 17 8 6 7 15
jb7f,310 4 15 6 8 13 3 26 0 49
WB7f,3 4 6 13 10 9 28 8 38 15
wr7f,15 11 0 18 1 2 7 12 17 59
3J7f,15 8 11 18 6 66 49 0 1 13
DG7f,11 49 5 26 18 15 0 20 22 9
tM7f,4 13 3 10 6 8 9 33 28 54
G77f,15 0 7 12 2 18 5 62 61 49
Nt7f,26 6 3 13 4 8 5 441 16 194
wI7f,11 18 15 50 20 49 65 66 13 39
717f,4 3 9 6 15 2 13 14 18 10
Uy7f,0 1 61 23 8 27 12 15 6 21
YX7f,5 0 1 16 12 15 35 2 81 6
qm7f,0 1 35 42 15 2 27 17 7 12
zN7f,2 15 9 18 26 1 11 4 7 0
rI7f,5 16 1 0 6 14 4 15 11 9
BA7f,2 7 17 19 1 0 15 12 35 16
GH7f,18 15 11 9 2 10 4 67 314 13
cC7f,8 6 3 4 13 9 10 15 18 28
pX7f,1 0 36 15 7 21 23 35 27 2
2i7f,0 1 27 15 35 5 16 21 17 23
ro7f,2 15 18 60 5 289 11 669 7 17
KF7f,8 6 3 4 13 15 10 28 0 18
5k7f,2 30 19 17 15 7 13 55 6 11
T87f,1 0 35 5 36 16 27 11 7 42
0n7f,11 15 18 50 21 49 26 0 22 20
aK7f,11 26 18 15 21 49 1 23 2 20
ie7f,0 12 1 16 5 2 19 15 35 11
r37f,2 15 18 60 17 58 11 53 232 9
LM7f,1 0 5 16 15 27 63 35 26 36
Va7f,0 1 8 15 5 27 16 42 6 18
BS7f,3 6 14 0 2 4 5 12 15 1
qc7f,3 6 4 13 10 9 28 8 33 38
cw7f,3 6 4 13 8 10 9 28 33 15
xg7f,4 13 33 28 86 78 38 9 10 3
ep7f,5 16 14 49 15 6 1 11 0 81
iu7f,12 2 15 0 11 21 7 18 23 5
Mf7f,0 1 12 19 15 17 27 35 42 318
jI7f,26 2 7 11 1 5 199 379 15 21
Ag7f,17 19 2 15 12 30 13 0 8 7
lJ7f,2 13 4 11 45 9 18 56 15 7
p77f,4 3 13 6 8 54 10 9 18 15
So7f,11 26 15 21 23 18 2 49 1 7
VK7f,0 1 15 17 5 14 2 4 7 16
Na7f,50 15 65 18 256 493 4 39 13 10
Dq7f,2 0 7 15 11 26 18 23 1 17
IM7f,21 23 24 11 73 15 4 13 18 6
6T7f,4 3 9 6 10 13 1 0 28 15
427f,1 0 35 2 7 19 17 15 36 16
9m7f,5 16 11 15 1 26 0 49 18 7
pn7f,0 12 15 4 18 91 13 10 3 226
yy7f,0 14 1 16 5 12 35 15 36 19
Xc7f,5 6 3 16 8 4 15 49 0 13
E77f,0 15 12 1 2 63 11 52 7 19
FU7f,18 15 2 11 49 7 5 80 17 1
Cn7f,1 0 15 35 16 5 12 2 27 25
ze7f,13 4 3 6 8 10 9 0 33 164
kn7f,49 18 11 15 13 5 4 50 39 66
Aj7f,1 0 27 21 23 24 5 15 35 11
8C7f,5 16 15 84 1 0 81 14 405 49
Cb7f,1 0 15 21 23 2 7 24 11 18
x57f,15 18 2 11 59 0 9 43 4 1
f87f,3 13 4 8 19 6 17 2 0 9
Hl7f,8 6 4 10 13 9 3 15 28 33
yq7f,3 4 6 13 10 9 8 28 38 33
rN7f,0 12 8 18 15 89 23 7 2 21
Ki7f,1 0 35 16 36 15 42 25 19 5
hE7f,11 15 2 18 7 21 12 23 49 20
347f,11 20 22 15 2 29 32 18 1 7
Zt7f,0 1 4 2 13 19 3 12 6 9
5U7f,0 1 27 35 23 21 15 36 42 106
jF7f,0 12 91 15 1 79 376 6 4 13
517f,2 7 17 19 15 5 0 30 12 18
3m7f,2 7 15 135 297 18 75 95 17 742
h97f,103 0 82 118 440 2 12 8 15 537
pz7f,4 10 9 13 3 6 8 18 15 28
Tf7f,0 1 15 2 11 7 12 42 18 17
V47f,4 3 6 13 9 10 28 8 33 38
ib7f,9 10 4 34 15 13 6 18 0 2
qJ7f,4 3 9 6 10 13 28 8 14 38
JP7f,5 0 1 16 81 6 4 731 26 3
AE7f,15 18 2 11 7 43 60 286 101 59
247f,11 2 15 18 22 7 20 29 8 32
Ko7f,11 22 20 15 2 32 1 29 0 7
Aw7f,15 18 2 231 252 60 7 160 273 491
Co7f,2 11 15 18 7 8 45 0 212 1
JJ7f,2 7 11 15 18 1 26 20 64 22
cq7f,1 0 27 15 7 35 17 5 2 63
QF7f,1 0 36 35 2 7 27 15 12 17
UG7f,2 15 18 11 76 17 19 13 9 6
Zx7f,14 2 15 7 12 5 0 17 19 8
697f,3 6 4 10 8 13 15 9 18 0
vU7f,0 14 12 2 1 7 15 8 5 6
2c7f,0 1 42 306 15 2 11 27 17 7
3r7f,2 7 15 6 5 13 14 18 4 11
Ga7f,12 0 15 18 19 1 4 13 2 17
2T7f,39 50 15 11 66 18 65 21 26 49
w37f,15 18 2 238 366 0 274 17 43 59
CG7f,3 6 4 13 8 9 10 2 28 15
HG7f,6 3 8 4 13 10 9 28 15 2
n97f,0 12 6 3 8 2 5 15 1 19
tq7f,4 9 10 13 3 37 0 6 1 15
1O7f,19 0 17 12 15 2 18 8 1 7
xz7f,0 1 5 7 2 15 16 11 12 35
1b7f,5 16 0 1 2 15 7 14 11 19
1A7f,7 2 15 12 11 17 18 0 104 198
dK7f,13 4 8 15 3 49 18 6 9 0
FH7f,26 11 21 49 15 23 66 18 39 24
Yx7f,0 4 1 3 9 6 13 10 15 12
ey7f,2 13 4 0 6 8 3 12 9 45
Xe7f,7 2 11 15 17 18 90 1 0 26
qE7f,0 1 11 12 2 15 246 21 23 8
9W7f,0 12 8 261 15 6 52 3 2 13
Nc7f,2 7 17 15 11 0 19 18 1 83
ir7f,0 1 27 35 23 21 5 15 42 16
9o7f,0 1 14 5 16 15 35 12 61 17
rY7f,2 7 15 18 11 13 4 17 5 9
JU7f,15 18 11 4 8 13 9 67 49 619
Tk7f,2 7 15 0 18 17 11 1 19 12
EQ7f,0 5 15 16 1 18 17 12 49 35
fO7f,4 13 3 8 6 10 9 54 18 28
Qj7f,0 1 35 36 12 15 17 2 27 7
N67f,14 5 0 16 15 49 1 11 18 6
hX7f,0 1 534 15 2 872 4 18 42 27
Z47f,11 2 15 0 7 1 18 19 21 12
017f,4 0 3 9 6 5 15 13 10 1
BK7f,7 2 17 19 13 8 11 15 18 75
is7f,8 6 4 15 0 5 12 3 2 13
0S7f,15 18 0 12 8 13 4 2 6 11
8b7f,2 7 11 18 15 26 9 5 12 88
Ke7f,1 0 5 16 69 42 19 378 11 15
jt7f,18 15 2 11 7 62 26 88 12 0
BD7f,2 231 15 0 273 7 491 17 160 49
eB7f,0 1 35 36 17 7 2 12 19 15
cd7f,0 12 2 19 15 7 17 1 11 63
zm7f,2 7 15 11 17 0 18 19 30 1
v57f,0 12 5 15 14 2 16 6 8 17
OO7f,12 15 18 11 0 2 7 21 23 1
Cf7f,3 4 6 13 9 10 5 15 8 18
fB7f,4 3 10 6 9 13 8 15 18 28
un7f,3 6 8 13 4 61 9 33 15 10
ya7f,0 1 27 35 23 11 12 21 5 7
ph7f,1 23 26 0 21 15 24 11 217 447
Gy7f,3 6 8 4 13 10 15 9 18 28
2k7f,23 0 1 2 21 26 275 11 15 7
JG7f,3 6 4 13 10 9 8 28 15 38
KM7f,26 1 11 0 15 27 18 2 21 7
uS7f,11 15 18 21 7 23 1 2 26 0
uV7f,2 9 4 6 11 44 15 13 10 145
wE7f,1 0 27 35 7 2 36 15 23 42
aR7f,3 6 8 0 4 5 15 16 1 10
Ak7f,0 1 42 4 15 5 16 890 8 102
dX7f,0 1 2 5 15 7 11 16 18 12
wz7f,4 10 13 9 6 3 18 28 8 31
5Q7f,11 71 15 18 8 9 308 13 99 152
zg7f,0 1 12 16 19 15 8 6 5 52
zY7f,10 4 9 6 3 13 8 15 34 18
eP7f,10 9 4 13 6 34 3 15 11 18
s57f,3 6 4 13 9 10 8 28 15 1
3A7f,21 11 15 26 18 49 23 39 50 1
VX7f,2 7 17 11 12 0 19 15 18 5
Po7f,0 103 12 15 2 118 82 440 11 8
YF7f,9 10 4 18 15 34 13 6 0 2
1t7f,0 1 12 35 5 8 765 42 25 15
QR7f,8 6 13 3 4 10 9 15 18 28
zW7f,2 15 18 17 7 76 11 9 19 43
117f,0 1 14 35 5 27 12 16 17 36
nh7f,1 0 5 16 26 35 15 2 27 11
aY7f,21 23 24 1 0 73 15 4 6 9
DW7f,17 2 19 15 7 30 143 18 9 345
oF7f,15 18 11 2 7 9 88 364 313 191
Ob7f,23 21 26 24 1 73 2 7 15 0
Wn7f,11 20 22 15 29 32 18 2 13 6
Y07f,8 6 13 4 3 89 10 9 15 201
vkBf,0 12 2 11 6 538 15 18 8 19
FDBf,6 3 8 4 13 10 9 15 12 28
ZzBf,0 12 1 7 2 15 11 35 19 17
PhBf,2 7 30 11 15 18 9 17 13 26
alBf,15 18 11 96 2 67 26 49 463 8
c3Bf,8 6 2 15 12 3 7 0 17 66
E2Bf,3 4 6 13 10 8 9 28 33 38
VvBf,0 1 2 7 11 15 139 17 5 21
5PBf,11 20 22 15 2 1 32 29 0 6
mKBf,1 0 15 21 23 11 2 7 12 73
JpBf,3 6 4 13 10 9 8 28 38 33
51Bf,3 0 6 1 4 13 8 12 19 2
jsBf,4 9 10 3 6 13 37 8 28 38
8kBf,15 2 7 18 11 0 17 19 72 68
a1Bf,4 3 13 6 9 10 15 14 8 18
5ZBf,8 6 3 13 4 15 18 10 11 0
8ZBf,1 0 35 15 16 12 36 42 6 23
8qBf,1 16 0 5 15 26 11 25 7 35
weBf,2 7 26 0 15 11 12 17 19 1
QQBf,21 11 23 2 24 7 15 0 1 18
xyBf,2 7 17 19 48 15 5 0 11 177
p2Bf,4 14 6 5 9 13 3 15 8 16
m5Bf,15 18 8 6 4 289 3 49 9 11
FgBf,8 6 3 4 13 15 41 18 10 71
TFBf,1 0 36 35 7 15 42 2 19 17
cvBf,0 2 1 17 7 12 19 15 35 25
2qBf,39 50 13 11 26 6 65 156 207 121
QOBf,0 12 2 15 19 7 8 11 17 52
qQBf,13 4 168 10 3 9 54 330 6 8
S7Bf,0 12 1 35 2 7 19 15 14 5
WUBf,3 6 8 4 13 12 15 61 0 1
jXBf,6 3 8 4 13 10 9 41 15 71
ziBf,23 21 24 11 73 26 15 18 4 2
b9Bf,1 5 11 15 16 0 25 7 2 18
gRBf,6 5 16 3 13 4 12 8 10 18
CbBf,12 16 6 5 11 15 133 4 13 26
FFBf,2 7 17 19 15 0 12 75 5 11
tIBf,50 65 15 21 39 18 49 11 23 66
PwBf,11 8 6 0 15 3 13 20 22 16
ghBf,11 15 8 6 16 5 26 66 18 1
BSBf,14 2 0 15 6 12 7 18 5 66
1fBf,49 15 5 18 11 80 2 21 7 23
VtBf,6 3 8 13 4 12 15 11 5 0
Z5Bf,18 15 9 49 10 4 13 8 2 62
88Bf,13 3 4 6 8 41 10 15 18 54
1sBf,0 12 15 2 1 11 7 19 17 18
f1Bf,8 6 3 4 13 10 0 9 15 28
zrBf,0 1 35 2 7 15 36 11 19 17
VkBf,18 15 11 2 5 49 380 416 364 184
ZyBf,0 1 5 16 35 4 6 15 81 12
Y5Bf,5 11 26 15 18 16 49 8 6 0
KaBf,2 15 7 18 11 53 58 30 17 214
JzBf,21 0 11 7 15 23 1 24 2 12
exBf,50 65 11 18 15 39 13 10 49 4
8aBf,6 8 3 4 13 10 9 28 33 15
xPBf,8 6 13 15 4 3 5 89 33 0
yiBf,9 10 4 34 13 18 15 11 6 5
6aBf,3 6 4 13 10 9 8 28 38 33
g5Bf,5 16 14 0 1 6 84 15 25 4
yoBf,3 6 4 13 8 10 9 28 33 38
ReBf,2 7 11 15 18 12 9 17 5 4
20Bf,0 12 1 2 35 15 14 7 17 19
IcBf,4 13 3 41 10 6 9 54 15 1
OrBf,14 5 4 71 6 15 18 9 308 16
32Bf,0 1 27 35 5 17 15 2 7 12
LPBf,11 0 2 15 22 20 7 1 18 29
biBf,2 4 17 7 19 9 3 15 6 13
NrBf,15 11 1 27 26 39 50 0 65 18
x8Bf,4 3 6 13 8 10 9 28 33 38
MoBf,0 8 1 6 7 2 15 12 5 61
KzBf,0 1 35 15 8 17 42 7 36 19
RYBf,2 7 17 30 15 11 18 75 19 12
HTBf,14 0 12 5 1 16 15 19 35 17
aRBf,2 18 15 11 7 62 13 9 4 49
bkBf,15 11 18 21 50 23 0 24 66 65
tUBf,2 83 7 8 541 17 13 15 778 6
U6Bf,6 8 3 13 4 41 15 10 9 18
HIBf,2 17 15 4 7 9 0 18 19 13
avBf,1 0 36 35 27 15 42 7 12 2
rYBf,0 8 1 12 15 17 6 19 7 35
shBf,2 212 15 45 0 56 51 295 11 7
CfBf,5 16 14 0 15 6 7 1 12 2
yKBf,21 23 0 24 26 1 15 11 73 49
vMBf,3 6 13 4 8 2 17 15 19 9
7jBf,3 6 13 4 8 61 15 9 10 12
6iBf,2 30 19 17 15 7 0 4 13 9
z4Bf,12 0 1 15 2 17 11 7 19 5
FWBf,12 2 15 11 19 18 7 0 13 17
PjBf,2 7 15 18 11 17 12 9 19 13
UABf,3 6 4 8 13 0 1 10 9 19
f0Bf,15 18 0 14 5 12 6 8 87 333
aDBf,21 23 24 2 15 0 4 11 13 1
qjBf,1 0 35 36 17 7 2 19 15 42
JbBf,2 44 18 46 15 19 17 11 9 7
mDBf,2 7 17 15 95 135 297 12 19 0
vrBf,9 4 18 15 21 11 10 13 2 23
t6Bf,15 2 7 18 17 11 12 60 0 19
YCBf,0 4 5 9 18 15 1 10 11 6
JEBf,11 18 22 20 15 2 32 29 6 8
VKBf,1 0 5 4 6 69 16 3 8 35
U9Bf,15 11 18 26 21 2 7 49 9 23
09Bf,3 4 13 6 8 10 15 0 1 54
h4Bf,11 20 26 15 18 2 22 29 39 32
DoBf,1 0 27 35 5 16 15 36 11 42
U0Bf,4 13 10 9 3 6 8 18 54 31
mlBf,26 11 15 5 0 21 23 18 20 1
jABf,1 0 2 7 17 15 35 19 11 5
THBf,3 4 9 10 6 13 15 8 0 28
aKBf,11 20 6 22 29 8 32 3 4 13
1YBf,11 50 15 65 66 8 18 6 39 21
aYBf,15 11 18 0 16 12 5 67 26 2
AXBf,5 14 16 6 0 15 12 1 49 8
3yBf,0 12 1 15 11 2 5 19 7 35
WxBf,4 10 9 13 3 6 8 28 38 33
e5Bf,2 7 15 11 18 44 19 46 17 0
P9Bf,14 0 1 5 12 16 15 2 6 7
6JBf,4 28 33 13 9 10 38 3 6 78
hZBf,39 156 233 202 15 121 207 0 393 338
n8Bf,6 3 8 4 13 10 9 2 15 5
8eBf,26 11 21 2 15 5 49 7 1 23
dVBf,49 50 18 39 15 11 21 65 66 4
sVBf,0 1 306 2 42 15 7 11 17 12
v5Bf,11 22 20 29 13 18 15 32 6 8
GtBf,11 18 15 9 13 4 5 49 10 2
BEBf,39 4 15 13 10 156 121 9 0 207
7CBf,18 15 13 10 9 4 11 6 3 8
1OBf,1 0 35 36 16 15 7 27 19 5
TeBf,15 5 18 16 49 1 2 11 12 0
mGBf,4 3 13 1 0 15 41 6 5 8
UwBf,4 13 3 6 8 10 9 15 41 18
tjBf,8 3 6 13 4 10 15 9 2 18
MvBf,3 6 4 13 10 9 8 28 38 18
sEBf,0 1 27 5 15 2 35 7 42 11
oyBf,2 7 11 15 0 18 83 17 1 5
qkBf,0 1 35 36 19 17 15 12 2 5
PqBf,0 12 1 19 2 7 17 15 35 5
HABf,0 2 15 8 6 1 12 7 14 17
YDBf,0 19 15 17 1 12 318 2 35 7
fKBf,11 2 66 7 39 15 50 0 26 18
NdBf,0 1 17 12 35 19 36 42 2 7
kxBf,2 7 17 19 15 0 12 13 8 4
IuBf,11 15 8 195 50 20 49 32 18 6
JjBf,15 11 18 2 7 12 0 19 17 49
WHBf,21 50 66 23 24 65 39 49 73 0
r7Bf,15 13 4 18 154 9 6 11 10 263
NOBf,15 18 11 2 26 49 7 9 5 21
SnBf,18 15 2 43 11 59 101 60 286 76
6UBf,8 1 0 6 16 3 15 35 19 12
F6Bf,62 11 2 15 7 270 26 18 64 21
7lBf,18 15 10 4 9 11 13 366 59 6
X7Bf,0 1 27 15 35 11 2 7 42 5
SSBf,15 18 11 2 7 67 13 49 66 12
VRBf,0 1 35 36 15 17 12 16 19 2
6KBf,0 1 5 15 16 17 4 12 2 9
XTBf,0 1 5 23 7 26 21 2 16 66
5zBf,0 1 35 12 17 19 36 7 2 14
GZBf,0 19 2 17 15 58 228 53 7 12
ECBf,0 5 1 8 6 14 42 93 856 15
hQBf,1 15 11 0 5 7 2 26 18 16
PsBf,8 0 15 6 19 12 3 1 4 17
q5Bf,0 1 27 23 21 15 73 4 24 36
9BBf,18 15 5 1 8 13 0 6 27 11
QkBf,5 16 1 0 25 6 35 4 3 15
qVBf,8 0 6 3 12 2 4 52 13 15
jmBf,8 6 4 13 33 0 12 10 1 3
4BBf,0 2 15 12 7 17 14 19 1 18
vfBf,4 33 28 78 38 13 86 257 3 10
7RBf,16 0 5 1 25 12 8 15 11 2
j3Bf,6 3 4 8 13 10 9 15 18 28
IeBf,0 1 42 306 27 15 2 11 63 35
KUBf,1 0 35 17 42 19 36 15 7 2
UiBf,5 16 6 4 15 3 14 84 49 405
CyBf,0 12 2 52 15 19 1 17 7 18
D6Bf,8 13 4 3 6 9 10 28 18 15
4NBf,0 1 12 35 15 27 63 11 7 2
tWBf,4 9 1 14 10 0 6 13 3 15
IvBf,6 3 8 4 10 13 5 15 16 12
m2Bf,16 5 25 1 0 7 14 19 15 35
KSBf,16 1 5 0 35 15 19 25 2 7
OiBf,15 18 2 49 60 273 231 11 160 9
ERBf,479 8 15 62 0 963 11 18 6 2
tTBf,26 326 5 0 21 1 199 23 16 11
k3Bf,11 20 22 32 29 15 8 13 6 18
7kBf,11 20 22 6 15 32 13 29 50 18
BzBf,1 0 17 36 35 15 19 2 7 12
qcBf,15 11 0 26 7 18 1 2 21 49
0nBf,0 1 5 12 15 36 16 35 42 27
O2Bf,5 16 14 1 6 0 4 3 8 12
UKBf,9 4 10 13 37 6 3 5 15 2
8NBf,4 3 6 10 13 9 8 28 33 38
HKBf,4 3 9 10 13 6 28 8 38 33
oZBf,3 6 8 4 13 10 9 15 66 14
fBBf,5 4 6 16 9 3 14 13 10 15
iJBf,12 0 11 2 15 7 1 18 20 21
mwBf,2 15 12 7 0 11 18 19 17 62
EABf,8 6 13 3 18 61 15 11 4 9
pzBf,1 0 35 36 15 7 19 42 17 4
iBBf,2 18 7 15 9 11 4 13 10 17
MNBf,12 0 15 237 19 2 18 13 17 3
3cBf,17 2 15 19 58 53 0 232 7 163
UqBf,15 18 4 9 2 13 11 964 10 6
vcBf,18 15 11 9 126 220 13 10 50 60
o3Bf,17 19 2 7 0 15 12 6 13 3
JlBf,8 6 4 3 13 10 15 0 1 206
uKBf,1 0 21 23 11 15 24 27 6 18
pNBf,26 5 16 11 0 1 15 21 49 326
7TBf,19 17 2 0 1 58 15 7 53 12
cTBf,12 0 2 15 19 7 17 6 18 13
WGBf,14 0 1 5 16 15 12 7 2 35
LtBf,5 16 0 6 12 15 8 14 1 2
IBBf,3 6 4 8 5 16 13 9 15 10
nZBf,0 1 35 63 15 7 2 27 11 17
4IBf,9 10 4 13 37 6 15 18 3 34
aFBf,8 6 3 13 15 0 4 1 396 11
lgBf,0 1 69 12 6 236 16 589 35 19
xpBf,0 1 5 16 35 6 12 81 15 4
aOBf,2 15 7 18 11 26 30 62 17 53
plBf,4 13 3 10 54 6 9 8 28 33
OsBf,5 16 1 0 4 35 6 15 3 81
udBf,11 15 18 2 7 20 22 12 220 8
cVBf,1 0 3 5 16 6 8 4 35 69
RpBf,0 1 5 27 23 15 21 16 12 17
WnBf,0 1 2 15 42 7 12 11 17 27
lSBf,2 7 30 17 15 11 19 18 9 413
eXBf,2 7 17 19 15 12 11 0 18 75
MJBf,154 263 13 4 15 6 18 9 10 8
bEBf,0 2 12 7 1 19 5 15 17 26
ZSBf,0 5 15 2 7 11 18 1 16 26
VUBf,4 3 6 13 8 10 28 9 33 38
RiBf,10 4 9 0 1 15 37 18 13 2
aCBf,4 13 10 9 6 3 0 8 28 1
B0Bf,6 3 8 4 13 10 9 28 15 18
QcBf,18 15 49 9 10 4 34 31 67 13
p0Bf,0 1 16 35 15 5 11 6 7 19
KbBf,4 6 14 13 3 9 10 15 5 28
yeBf,0 1 27 35 23 5 21 2 7 106
3oBf,0 2 1 45 56 4 77 13 51 19
BMBf,0 12 15 2 19 1 11 7 17 8
QmBf,15 8 18 6 11 13 2 4 3 7
zcBf,15 18 11 0 2 96 26 67 7 8
i7Bf,18 15 11 4 10 9 13 59 2 8
cwBf,12 0 2 19 15 7 17 1 18 11
iGBf,0 1 4 5 13 2 40 31 18 15
QFBf,2 7 5 0 11 1 26 15 17 19
MRBf,2 15 7 18 17 11 0 12 19 62
C8Bf,0 11 1 21 15 23 27 229 20 74
0VBf,18 15 11 2 43 9 4 59 60 10
RlBf,2 7 17 19 15 0 1 48 12 18
